name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
41dc42	Ghastly Halfling	Sailor	2018-05-28T01:59:03Z	Druid 1	Druid		1		10	16	8	17	14	10	16	8		Athletics|Arcana|Perception|Survival	Scimitar	Druidcraft*0|Thorn Whip*0|Goodberry*1|Entangle*1	05 27 18		NA	NA	Halfling	Druidcraft*0|Thorn Whip*0|Goodberry*1|Entangle*1	Scimitar	1-3	sad_lehmann
907254	Human	Outlander	2018-11-22T02:15:44Z	Druid 1	Druid		1	Observant	10	14	8	12	14	12	16	14		Athletics|Nature|Animal Handling|Perception|Survival	Shortbow		11 21 18		NA	NA	Human		Shortbow	1-3	cool_mahavira
6c5fa0	Drow	Órfão	2019-01-12T00:55:10Z	Fighter 1	Fighter		1		58	18	11	18	16	12	11	7	Neutro Bom	Acrobatics|Sleight of Hand|Stealth|Medicine|Perception|Survival	Longbow|Arco Do Dragão Verde	Globos De Luz *0|Fogo Das Fadas*1|Escuridão*2	01 11 19		NA	NA		*	Longbow	1-3	festive_hugle
c42383	Human	Folk Hero	2018-11-10T08:33:34Z	Cleric 1	Cleric	Nature Domain	1	Magic Initiate	11	18	9	14	16	10	16	10		Nature|Religion|Animal Handling|Medicine|Perception|Survival	Mace|Quarterstaff	Animal Friendship*1|Speak with Animals*1	11 10 18		NA	NA	Human	Animal Friendship*1|Speak with Animals*1	Mace|Quarterstaff	1-3	frosty_greider
5d9fdb	Dragonborn	Noble	2018-11-24T15:29:00Z	Fighter 1	Fighter		1		12	15	17	9	14	14	14	13		Acrobatics|History|Intimidation|Persuasion	Greatsword|Handaxe		11 24 18		NA	NA	Dragonborn		Greatsword|Handaxe	1-3	hardcore_curran
2a3721	Human	Sage	2018-10-16T02:15:35Z	Cleric 1	Cleric	War Domain	1	Crossbow Expert	9	18	12	15	13	8	16	12		Arcana|History|Religion|Insight|Medicine	Mace|Crossbow, light	Divine Favor*1|Shield of Faith*1	10 15 18		NA	NA	Human	Divine Favor*1|Shield of Faith*1	Mace|Crossbow, Light	1-3	confident_ellis
c47ff7	Half-Orc	Mercenary Veteran	2018-09-13T04:12:22Z	Barbarian 1	Barbarian		1		15	15	16	14	16	8	8	12		Athletics|Animal Handling|Perception|Intimidation|Persuasion	Greataxe|Javelin		09 12 18		NA	NA	Half-Orc		Greataxe|Javelin	1-3	dreamy_raman
7e091e	Wood Elf	Criminal	2018-12-10T02:34:04Z	Ranger 1	Ranger		1		11	15	13	18	12	7	18	13		Stealth|Investigation|Animal Handling|Perception|Deception	Dagger|Dagger|Longbow		12 09 18		NA	NA	Elf		Dagger|Longbow	1-3	nifty_stallman
e60714	Human	Criminal	2018-12-10T03:01:08Z	Rogue 1	Rogue		1	Observant	31	15	17	18	17	18	18	16	NE	Athletics|Acrobatics|Stealth|Animal Handling|Perception|Deception|Intimidation	Polearm|Kurambit|Kurambit|Longbow|Dagger		12 09 18		NA	NA	Human		Longbow|Dagger	1-3	zealous_hellman
cb25b9	Triton	Acolyte	2018-12-22T17:40:28Z	Paladin 1	Paladin		1		11	18	14	14	12	8	12	12		Athletics|Religion|Insight|Intimidation	Flail|Javelin		12 22 18		NA	NA	Triton		Flail|Javelin	1-3	wizardly_galileo
b97bb7	Human	Mercenary Veteran	2018-10-02T03:06:34Z	Fighter 1	Fighter		1		12	15	16	14	15	9	11	13	chaotic neutral	Athletics|Acrobatics|Perception|Persuasion	Halberd|Crossbow, heavy|Dagger		10 01 18	CN	N	C	Human		Halberd|Crossbow, Heavy|Dagger	1-3	upbeat_grothendieck
2f9582	Half-Orc	Urban Bounty Hunter	2018-06-24T18:40:55Z	Fighter 1	Fighter		1		9	16	15	10	13	10	10	14	Chaotic Good	Perception|Survival|Deception|Intimidation|Persuasion	Crossbow, light|Lance		06 24 18	CG	G	C	Half-Orc		Crossbow, Light|Lance	1-3	condescending_northcutt
32b297	Lightfoot Halfling	Criminal	2018-06-24T05:04:35Z	Rogue 1	Rogue		1		7	14	14	17	11	8	5	7		Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion	Rapier|Shortsword|Dagger		06 23 18		NA	NA	Halfling		Rapier|Shortsword|Dagger	1-3	angry_visvesvaraya
217ecb	Kalashtar	Acolyte	2018-10-19T17:37:22Z	Cleric 1	Cleric	Life Domain	1		10	14	14	12	14	13	18	14		Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Bless*1|Cure Wounds*1	10 19 18		NA	NA		Bless*1|Cure Wounds*1	Mace|Crossbow, Light	1-3	quizzical_elion
8c5219	Human	Acolyte	2018-08-15T16:55:19Z	Cleric 1	Cleric	Arcana Domain	1		10	16	17	10	15	15	18	13		Arcana|History|Religion|Insight|Medicine	Mace|Crossbow, light	Mending*0|Spare The Dying*0|Sacred Flame*0|Fire Bolt*0|Dancing Lights*0|Detect Magic*1|Magic Missile*1|Cure Wounds*1|Healing Word*1	08 15 18		NA	NA	Human	Mending*0|Spare the Dying*0|Sacred Flame*0|Fire Bolt*0|Dancing Lights*0|Detect Magic*1|Magic Missile*1|Cure Wounds*1|Healing Word*1	Mace|Crossbow, Light	1-3	affectionate_shaw
498959	Dark Elf	Faction Agent	2018-12-20T03:30:54Z	Rogue 1	Rogue		1		9	13	8	16	12	11	12	16	Neutral Good	Sleight of Hand|Stealth|Insight|Perception|Intimidation|Performance|Persuasion	Rapier|Shortbow|Dagger		12 19 18	NG	G	N	Elf		Rapier|Shortbow|Dagger	1-3	nifty_raman
5ef229	Tabaxi	Sage	2018-12-11T12:24:19Z	Monk 1	Monk		1		10	13	15	15	14	10	12	9		Acrobatics|Stealth|Arcana|History|Insight|Perception	Shortsword|Dart|Unarmed strike		12 11 18		NA	NA	Tabaxi		Shortsword|Dart|Unarmed Strike	1-3	trusting_keller
da029c	Goliath	Haunted One	2018-08-29T01:09:46Z	Sorcerer 1	Sorcerer	Wild Magic	1		9	12	18	14	16	14	9	15		Athletics|Arcana|Investigation|Intimidation|Persuasion	Dagger|Dagger		08 28 18		NA	NA	Goliath		Dagger	1-3	heuristic_zhukovsky
9a40de	Half-Elf	Urban Bounty Hunter	2018-08-29T01:13:57Z	Rogue 1	Rogue		1		9	15	13	19	12	13	9	18		Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion	Shortsword|Shortsword|Dagger		08 28 18		NA	NA	Half-Elf		Shortsword|Dagger	1-3	youthful_pike
f604bb	Water Genasi	Haunted One	2018-09-14T02:29:25Z	Druid 1	Druid		1		11	14	8	13	16	10	16	12	lawful good	Arcana|Insight|Medicine|Survival	Scimitar	Shillelagh*0|Thorn Whip*0|Healing Word*1|Cure Wounds*1|Entangle*1|Thunderwave*1	09 13 18	LG	G	L	Genasi	Shillelagh*0|Thorn Whip*0|Healing Word*1|Cure Wounds*1|Entangle*1|Thunderwave*1	Scimitar	1-3	silly_visvesvaraya
2a2927	Water Genasi	Sage	2018-09-11T04:47:35Z	Sorcerer 1	Sorcerer	Storm Sorcery	1		5	11	8	13	12	15	13	14		Arcana|History|Insight|Persuasion	Quarterstaff|Dagger		09 10 18		NA	NA	Genasi		Quarterstaff|Dagger	1-3	infallible_feistel
a98660	Human	Criminal	2018-12-31T01:20:55Z	Cleric 1	Cleric	Life Domain	1		4	18	14	14	14	17	11	9		Stealth|Insight|Medicine|Deception	Mace|Crossbow, light|Shortsword	Bless*1|Cure Wounds*1	12 30 18		NA	NA	Human	Bless*1|Cure Wounds*1	Mace|Crossbow, Light|Shortsword	1-3	adoring_villani
bf64b7	Protector Aasimar	Urchin	2019-01-17T18:41:20Z	Bard 1	Bard		1		10	12	8	14	14	12	12	16		Sleight of Hand|Stealth|Deception|Performance|Persuasion	Dagger	Light (Racial Spell)*0|Prestidigitation*0|Vicious Mockery*0|Faerie Fire*1|Healing Word*1|Hideous Laughter*1|Sleep*1	01 17 19		NA	NA	Aasimar	Light*0|Prestidigitation*0|Vicious Mockery*0|Faerie Fire*1|Healing Word*1|Sleep*1	Dagger	1-3	trusting_shockley
3090ab	Dragonborn	Guild Member - Law	2019-01-17T18:36:37Z	Sorcerer 1	Sorcerer	Draconic Bloodline	1		9	13	16	10	14	10	10	16		Arcana|Insight|Persuasion	Quarterstaff|Dagger	Fire Bolt*0|Prestidigitation*0|Control Flames*0|Blade Ward*0|Sheild*1|Burning Hands*1	01 17 19		NA	NA	Dragonborn	Fire Bolt*0|Prestidigitation*0|Control Flames*0|Blade Ward*0|Shield*1|Burning Hands*1	Quarterstaff|Dagger	1-3	hopeful_brown
05785b	Tiefling	Noble	2019-01-17T18:30:01Z	Wizard 1	Wizard		1		7	14	8	12	12	16	12	16		Arcana|History|Insight|Persuasion	Dagger	Thaumaturgy (Free)*0|Prestidigitation*0|Fire Bolt*0|Control Flames*0|Burning Hands (P)*1|Hellish Rebuke (P)*1|Shield (P)*1|Featherfall (P)*1|Unseen Servant (R)*1|Comprehend Languages (R)*1	01 17 19		NA	NA	Tiefling	Thaumaturgy*0|Prestidigitation*0|Fire Bolt*0|Control Flames*0|Burning Hands*1|Hellish Rebuke*1|Shield*1|Feather Fall*1|Unseen Servant*1|Comprehend Languages*1	Dagger	1-3	romantic_golick
3edabc	Kobold	Sage	2019-01-17T18:37:35Z	Wizard 1	Wizard		1		7	16	6	16	12	16	12	12		Arcana|History|Investigation|Insight	Dagger	Prestidigitation*0|Minor Illusion*0|Frostbite*0|Silent Image (P)*1|Magic Missile (P)*1|Shield (P)*1|Colour Spray (P)*1|Alarm (R)*1|Detect Magic (R)*1	01 17 19		NA	NA	Kobold	Prestidigitation*0|Minor Illusion*0|Frostbite*0|Silent Image*1|Magic Missile*1|Shield*1|Alarm*1|Detect Magic*1	Dagger	1-3	elated_mclaren
b92abe	High Elf	Port City Noble	2019-01-17T18:22:41Z	Wizard 1	Wizard		1		6	13	8	16	10	16	10	14		Arcana|History|Insight|Perception|Persuasion	Dagger	Chill Touch*0|Prestidigitation*0|Mage Hand*0|Mending*0|Blade Ward*0|Ray Of Sickness (P)*1|Sheild (P)*1|Absorb Elements (P)*1|Magic Missile (P)*1|Unseen Servant (R)*1|Illusory Script (R)*1|Detect Magic (R)*1	01 17 19		NA	NA	Elf	Chill Touch*0|Prestidigitation*0|Mage Hand*0|Mending*0|Blade Ward*0|Ray of Sickness*1|Absorb Elements*1|Magic Missile*1|Unseen Servant*1|Illusory Script*1|Detect Magic*1	Dagger	1-3	reverent_murdock
e0e36c	Aarakocra	Acolyte	2019-01-17T18:38:50Z	Cleric 1	Cleric	Tempest Domain	1		8	16	10	16	10	12	16	12		History|Religion|Insight|Medicine	Dagger	Guidance*0|Resistance*0|Spare The Dying*0|Fog Cloud (Free)*1|Thunderwave (Free)*1|Cure Wounds*1|Bless*1|Ceremony*1|Purify Food And Drink*1|Command*1	01 17 19		NA	NA	Aarakocra	Guidance*0|Resistance*0|Spare the Dying*0|Fog Cloud*1|Thunderwave*1|Cure Wounds*1|Bless*1|Ceremony*1|Purify Food and Drink*1|Command*1	Dagger	1-3	practical_murdock
efecb9	Lineage - Mamm	Charlatan	2019-01-17T18:35:01Z	Bard 1	Bard		1		9	15	10	14	12	12	12	16		Sleight of Hand|Arcana|Deception|Performance|Persuasion	Dagger		01 17 19		NA	NA	Tiefling		Dagger	1-3	jovial_hertz
0c4f7b	Human	Far Traveler	2019-01-17T18:28:39Z	Wizard 1	Wizard		1	Magic Initiate	8	15	10	14	14	16	10	10		Arcana|History|Insight|Medicine|Perception	Dagger	Driudcraft (MI)*0|Thorn Whip (MI)*0|Fire Bolt (W)*0|Gust (W)*0|Prestidigitation (W)*0|Entangle (MI)*1|Shield (W, P)*1|Burning Hands (W, P)*1|Magic Missile (W, P)*1|Absorb Elements (W, P)*1|Alarm (W, R)*1|Unseen Servant (W, P)*1	01 17 19		NA	NA	Human	Thorn Whip*0|Fire Bolt*0|Gust*0|Prestidigitation*0|Entangle*1|Shield*1|Burning Hands*1|Magic Missile*1|Absorb Elements*1|Alarm*1|Unseen Servant*1	Dagger	1-3	sweet_hopper
0c0843	Lightfoot Halfling	Entertainer	2019-01-17T18:36:07Z	Bard 1	Bard		1		9	13	8	16	12	12	12	16		Acrobatics|Arcana|Insight|Performance|Persuasion	Rapier|Dagger	Viscous Mockery*0|Prestidigitation*0|Detect Magic*1|Sleep*1|Hideous Laughter*1|Faerie Fire*1	01 17 19		NA	NA	Halfling	Vicious Mockery*0|Prestidigitation*0|Detect Magic*1|Sleep*1|Faerie Fire*1	Rapier|Dagger	1-3	youthful_faraday
8a56d6	Hill Dwarf	Clan Crafter	2019-01-17T18:32:02Z	Artificer 1	Artificer	Alchemist	1		12	14	14	12	16	14	10	10		Sleight of Hand|Arcana|History|Investigation|Insight	Crossbow, light|Warhammer	Identify (Ritual)*1|Detect Magic (Ritual)*1	01 17 19		NA	NA	Dwarf	Identify*1|Detect Magic*1	Crossbow, Light|Warhammer	1-3	wizardly_lehmann
145428	Rock Gnome	Clan Crafter	2019-01-17T18:37:02Z	Artificer 1	Artificer	Alchemist	1		10	12	8	14	14	16	12	12		Sleight of Hand|Arcana|History|Investigation|Insight	Dagger|Crossbow, light	Identify (Ritual)*1|Detect Magic (Ritual)*1	01 17 19		NA	NA	Gnome	Identify*1|Detect Magic*1	Dagger|Crossbow, Light	1-3	stoic_tereshkova
524076	Shadow Elf	Far Traveler	2019-01-17T18:30:55Z	Sorcerer 1	Sorcerer	Shadow Magic	1		8	13	8	16	14	12	12	14		Arcana|Insight|Perception|Intimidation	Dagger	Frostbite*0|Infestation*0|Mage Hand*0|Minor Illusion*0|Silent Image*1|Ice Knife*1	01 17 19		NA	NA	Elf	Frostbite*0|Infestation*0|Mage Hand*0|Minor Illusion*0|Silent Image*1|Ice Knife*1	Dagger	1-3	brave_heisenberg
b9cbe4	Tiefling	Hermit	2018-11-04T13:11:21Z	Sorcerer 1	Sorcerer	Wild Magic	1		12	10	10	10	17	12	16	17		Arcana|Religion|Medicine|Intimidation	Quarterstaff|Dagger		11 04 18		NA	NA	Tiefling		Quarterstaff|Dagger	1-3	quirky_mahavira
f6028d	Goblin	Acolyte	2018-07-10T01:20:19Z	Monk 1	Monk		1		9	15	13	17	13	10	14	8		Acrobatics|Stealth|Religion|Insight	Shortsword|Dart|Unarmed strike		07 09 18		NA	NA	Goblin		Shortsword|Dart|Unarmed Strike	1-3	confident_borg
1b4369	Wood Elf	Criminal	2018-07-10T01:19:38Z	Ranger 1	Ranger		1		11	16	13	17	12	10	15	8		Athletics|Stealth|Insight|Perception|Survival|Deception	Shortsword|Longbow		07 09 18		NA	NA	Elf		Shortsword|Longbow	1-3	frosty_kalam
91c004	Tiefling	Charlatan	2018-12-21T22:28:41Z	Sorcerer 1	Sorcerer	Divine Soul	1		2	11	13	13	10	12	11	17		Sleight of Hand|Arcana|Deception|Intimidation	Mace|Dagger|Crossbow, light	Mage Hand*0|Gust*0|Firebolt*0|Frostbite*0|Cure Wounds*1|False Life*1	12 21 18		NA	NA	Tiefling	Mage Hand*0|Gust*0|Fire Bolt*0|Frostbite*0|Cure Wounds*1|False Life*1	Mace|Dagger|Crossbow, Light	1-3	upbeat_khayyam
8358ce	Dragonborn	Folk Hero	2018-12-21T21:57:11Z	Paladin 1	Paladin		1		10	16	15	13	10	11	11	16		Athletics|Animal Handling|Medicine|Survival	Trident|Longsword|Javelin		12 21 18		NA	NA	Dragonborn		Trident|Longsword|Javelin	1-3	keen_sutherland
78720b	Elf	Far Traveler	2018-06-21T07:02:45Z	Cleric 1	Cleric	Life Domain	1		9	14	13	12	13	14	15	8		Religion|Insight|Medicine|Perception	Mace|Crossbow, light	1 Cantrip from Druid List*0|Bless*1|Cure Wounds*1	06 21 18		NA	NA	Elf	Bless*1|Cure Wounds*1	Mace|Crossbow, Light	1-3	serene_carson
fa0883	Forest Gnome	Charlatan	2018-09-28T05:54:40Z	Rogue 1	Rogue		1		9	15	12	18	12	18	10	13	CN	Acrobatics|Sleight of Hand|Stealth|Insight|Deception|Persuasion	Shortsword|Shortbow|Dagger		09 27 18	CN	N	C	Gnome		Shortsword|Shortbow|Dagger	1-3	sad_joliot
ac3029	Goblin	Soldier	2018-09-28T05:56:53Z	Fighter 1	Fighter		1		12	13	15	15	15	12	8	10	Neutral	Athletics|Acrobatics|Survival|Intimidation	Scimitar|Scimitar|Handaxe		09 27 18	NN	N	N	Goblin		Scimitar|Handaxe	1-3	naughty_hypatia
80ecbd	Dark Elf	Outlander	2018-09-28T05:55:10Z	Paladin 1	Paladin		1		12	18	17	10	15	12	15	17		Athletics|Medicine|Perception|Survival|Persuasion	Glaive|Javelin	Dancing Lights*0	09 27 18		NA	NA	Elf	Dancing Lights*0	Glaive|Javelin	1-3	peaceful_golick
a5cb5e	Wood Elf	Outlander	2018-09-28T05:53:30Z	Ranger 1	Ranger		1		12	15	11	19	14	14	17	12		Athletics|Investigation|Nature|Animal Handling|Perception|Survival	Shortsword|Shortsword|Longbow		09 27 18		NA	NA	Elf		Shortsword|Longbow	1-3	unruffled_wozniak
c42151	Goliath	Haunted One	2018-07-31T22:40:03Z	Barbarian 1	Barbarian		1		14	14	17	14	14	12	10	8		Athletics|Investigation|Nature|Survival|Intimidation	Greataxe|Handaxe|Javelin		07 31 18		NA	NA	Goliath		Greataxe|Handaxe|Javelin	1-3	hungry_hamilton
af45bc	High Elf	Urban Bounty Hunter	2018-07-22T17:57:05Z	Wizard 1	Wizard		1		8	13	8	16	14	16	9	11	chaotic nuetral	Stealth|Arcana|Investigation|Perception|Persuasion	Dagger	Fire Bolt*0|Sword Burst*0|Toll The Dead*0|Detect Magic*1|False Life*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Thunderwave*1	07 22 18	CN	N	C	Elf	Fire Bolt*0|Sword Burst*0|Toll the Dead*0|Detect Magic*1|False Life*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Thunderwave*1	Dagger	1-3	crazy_nobel
526f9c	Human	Far Traveler	2018-07-22T19:45:18Z	Ranger 1	Ranger		1		10	12	16	13	13	14	9	14		Investigation|Animal Handling|Insight|Perception|Survival	Shortsword|Longbow		07 22 18		NA	NA	Human		Shortsword|Longbow	1-3	festive_robinson
dd53c7	Dragonborn	Mercenary Veteran	2018-09-18T01:15:46Z	Rogue 1	Rogue		1		10	14	12	17	14	15	12	16	Chaotic Evil	Athletics|Stealth|Perception|Deception|Intimidation|Persuasion	Rapier|Shortbow|Dagger		09 17 18	CE	E	C	Dragonborn		Rapier|Shortbow|Dagger	1-3	cool_cartwright
995acc	Kenku	Haunted One	2018-07-17T15:25:53Z	Sorcerer 1	Sorcerer	Divine Soul	1		8	12	10	15	14	13	16	17		Stealth|Investigation|Religion|Deception|Intimidation|Persuasion	Dagger|Dagger	Bane*1	07 17 18		NA	NA	Kenku	Bane*1	Dagger	1-3	ecstatic_lewin
27cfab	Triton	Noble	2018-09-19T14:24:20Z	Cleric 1	Cleric	Life Domain	1		10	15	16	9	14	11	16	9		History|Religion|Insight|Persuasion	Mace|Spear	Fog Cloud (Triton)*0|Toll The Dead*0|Guidance*0|Bless (Domain)*1|Cure Wounds (Dom)*1|Healing Word (Bonus)*1|Command*1|Detect Magic*1|Guiding Bolt*1	09 19 18		NA	NA	Triton	Toll the Dead*0|Guidance*0|Bless*1|Cure Wounds*1|Healing Word*1|Command*1|Detect Magic*1|Guiding Bolt*1	Mace|Spear	1-3	pensive_chatterjee
5aa59d	Protector Aasimar	Criminal	2018-07-28T22:51:58Z	Bard 1	Bard		1		10	13	11	14	14	12	14	19		Acrobatics|Stealth|Perception|Deception|Performance|Persuasion	Rapier|Dagger		07 28 18		NA	NA	Aasimar		Rapier|Dagger	1-3	stoic_ptolemy
adfa99	Human	Soldier	2018-09-21T16:56:54Z	Fighter 1	Fighter		1	Polearm Master	12	16	16	10	14	10	10	14	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Glaive|Crossbow, hand|Handaxe		09 21 18	CG	G	C	Human		Glaive|Crossbow, hand|Handaxe	1-3	gallant_shaw
422f4d	Lineage - Fier	Hermit	2018-06-06T08:05:51Z	Sorcerer 1	Sorcerer	Wild Magic	1		8	11	8	12	15	11	11	17		Arcana|Religion|Medicine|Deception	Dagger|Dagger		06 06 18		NA	NA	Tiefling		Dagger	1-3	wonderful_bhabha
cac0d8	Human	Folk Hero	2018-11-10T08:33:48Z	Cleric 1	Cleric	Arcana Domain	1	Magic Initiate	11	18	9	14	16	10	16	10		Arcana|Religion|Animal Handling|Medicine|Perception|Survival	Mace|Quarterstaff	Detect Magic*1|Magic Missile*1	11 10 18		NA	NA	Human	Detect Magic*1|Magic Missile*1	Mace|Quarterstaff	1-3	eager_stallman
c35c88	Half-Orc	Barbarian Tribe Member	2018-11-07T22:30:15Z	Barbarian 1	Barbarian		1		15	15	20	15	17	8	10	10		Athletics|Animal Handling|Perception|Survival|Intimidation	Greatsword|Handaxe|Javelin		11 07 18		NA	NA	Half-Orc		Greatsword|Handaxe|Javelin	1-3	vigilant_sammet
3f62eb	Half-Elf	Criminal	2018-12-04T23:43:37Z	Warlock 1	Warlock	The Archfey	1		9	14	12	14	12	12	12	16	CG	Stealth|Investigation|Perception|Deception|Intimidation|Persuasion	Spear|Mace|Dagger	Friend *0|Eldricht Blast*0|Sleep*1|Hex*1	12 04 18	CG	G	C	Half-Elf	Friends*0|Eldritch Blast*0|Sleep*1|Hex*1	Spear|Mace|Dagger	1-3	determined_lichterman
db2298	Half-Elf	Charlatan	2018-12-06T00:06:13Z	Rogue 1	Rogue		1		8	14	10	16	10	12	12	16		Sleight of Hand|Stealth|Investigation|Insight|Perception|Survival|Deception|Persuasion	Rapier|Shortbow|Dagger		12 05 18		NA	NA	Half-Elf		Rapier|Shortbow|Dagger	1-3	relaxed_sammet
68814a	Half-Elf	Entertainer	2018-11-23T16:55:18Z	Bard 1	Bard		1		10	14	8	16	14	10	12	16		Acrobatics|Sleight of Hand|Arcana|Insight|Perception|Performance|Persuasion	Rapier|Dagger		11 23 18		NA	NA	Half-Elf		Rapier|Dagger	1-3	thirsty_napier
6b13fd	Forest Gnome	Sailor	2018-07-23T21:41:23Z	Rogue 1	Rogue		1		7	15	8	19	12	18	13	14		Athletics|Sleight of Hand|Perception|Deception	Shortsword|Shortsword|Dagger		07 23 18		NA	NA	Gnome		Shortsword|Dagger	1-3	sleepy_thompson
671c1f	Forest Gnome	Sailor	2018-07-30T20:39:26Z	Rogue 1	Rogue		1		8	14	9	16	10	15	9	15	neutral-good	Athletics|Sleight of Hand|Perception|Deception	Shortsword|Shortbow|Dagger	Minor Illusion*0|Mage hand*0|Prestidigation*0|True Strike*0	07 30 18	NG	G	N	Gnome	Minor Illusion*0|Mage Hand*0|Prestidigitation*0|True Strike*0	Shortsword|Shortbow|Dagger	1-3	awesome_dewdney
bd2fe3	Dragonborn	Cloistered Scholar	2018-12-23T18:21:54Z	Monk 1	Monk		1		14	13	10	15	15	12	12	10		Athletics|History|Religion	Quarterstaff|Quarterstaff - 2h|Dart|Unarmed strike		12 23 18		NA	NA	Dragonborn		Quarterstaff|Dart|Unarmed Strike	1-3	sharp_chatterjee
0c0a4d	Dragonborn	Haunted One	2018-12-23T20:33:37Z	Monk 1	Monk		1		10	14	10	15	15	10	14	9		Stealth|Arcana|Religion|Insight	Quarterstaff|Quarterstaff - 2h|Unarmed strike|Dart		12 23 18		NA	NA	Dragonborn		Quarterstaff|Unarmed Strike|Dart	1-3	magical_joliot
6da598	Tiefling	Outlander	2018-09-28T06:17:01Z	Ranger 1	Ranger		1		13	16	10	14	17	15	14	15		Athletics|Stealth|Animal Handling|Perception|Survival	Quarterstaff|Handaxe|Longbow	Thaumaturgy*0	09 27 18		NA	NA	Tiefling	Thaumaturgy*0	Quarterstaff|Handaxe|Longbow	1-3	clever_bose
660732	Dragonborn	Noble	2018-12-28T19:52:18Z	Paladin 1	Paladin		1		9	15	17	9	9	10	14	15	lawful good	History|Religion|Medicine|Persuasion	Javelin		12 28 18	LG	G	L	Dragonborn		Javelin	1-3	loving_meitner
49f13c	Human	Soldier	2018-11-13T09:01:05Z	Fighter 1	Fighter		1	Polearm Master	13	17	18	16	16	11	11	9	NG	Athletics|Insight|Perception|Survival|Intimidation	Halberd|Shortsword|Crossbow, light		11 13 18	NG	G	N	Human		Halberd|Shortsword|Crossbow, Light	1-3	gracious_nobel
e4077e	Dragonborn	Criminal	2018-11-16T22:06:35Z	Monk 1	Monk		1		10	14	16	15	14	12	14	10		Athletics|Stealth|Insight|Deception	Shortsword|Dart|Unarmed strike		11 16 18		NA	NA	Dragonborn		Shortsword|Dart|Unarmed Strike	1-3	mystifying_proskuriakova
17d0da	Dragonborn	Sage	2018-12-06T22:52:26Z	Warlock 1	Warlock	The Great Old One	1		10	12	10	12	14	14	8	16	chaotic neutral	Arcana|History|Religion|Deception	Crossbow, light|Dagger|Quarterstaff	Eldritch Blast*0|Create Bonfire*0|Arms of Hadar*1|Dissonant Wispers*1|Tasha's Hideous Laughter*1|Witch Bolt*1	12 06 18	CN	N	C	Dragonborn	Eldritch Blast*0|Create Bonfire*0|Arms of Hadar*1|Dissonant Whispers*1|Tasha’s Hideous Laughter*1|Witch Bolt*1	Crossbow, Light|Dagger|Quarterstaff	1-3	magical_almeida
3d8d0d	Sea Elf	Sailor	2018-12-17T21:20:59Z	Wizard 1	Wizard		1		6	11	10	12	11	15	15	11		Athletics|Investigation|Insight|Perception	Dagger		12 17 18		NA	NA	Elf		Dagger	1-3	competent_germain
22dd8f	Tiefling	Noble	2018-11-22T16:06:22Z	Rogue 1	Rogue		1		8	14	11	16	10	13	14	17		Stealth|History|Insight|Perception|Deception|Persuasion	Rapier|Shortbow|Dagger		11 22 18		NA	NA	Tiefling		Rapier|Shortbow|Dagger	1-3	dreamy_nash
60043e	Half-Elf	Acolyte	2018-11-26T00:54:33Z	Cleric 1	Cleric	Light Domain	1		10	15	16	15	14	16	17	11		History|Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Light*0|Burning Hands*1|Faerie Fire*1	11 25 18		NA	NA	Half-Elf	Light*0|Burning Hands*1|Faerie Fire*1	Mace|Crossbow, Light	1-3	friendly_jang
f46639	Tabaxi	Outlander	2018-09-26T22:30:25Z	Ranger 1	Ranger		1		13	14	15	17	17	13	13	19		Athletics|Stealth|Nature|Animal Handling|Insight|Perception|Survival	Shortsword|Longbow|Claw		09 26 18		NA	NA	Tabaxi		Shortsword|Longbow	1-3	quizzical_murdock
0041e2	Dragonborn	Faction Agent	2018-09-25T00:19:24Z	Paladin 1	Paladin		1		12	17	17	8	14	10	12	14		Insight|Deception|Intimidation|Persuasion	Longsword|Javelin		09 24 18		NA	NA	Dragonborn		Longsword|Javelin	1-3	bold_rosalind
f80d2d	Variant	Outlander	2018-06-23T21:07:19Z	Mystic 1	Mystic	Order of the Immortal	1		8	14	9	16	10	12	16	12		Athletics|Acrobatics|Insight|Medicine|Survival	Spear|Dart		06 23 18		NA	NA	Half-Elf		Spear|Dart	1-3	musing_sammet
7556c4	Dark Elf	Criminal	2018-09-19T00:11:34Z	Sorcerer 1	Sorcerer	Shadow Magic	1		9	12	15	14	18	15	15	19	chaotic neutral	Stealth|Arcana|Perception|Deception|Intimidation	Quarterstaff|Dagger|heavy crossbow	acid splash*0|minor illusion*1|magic missile*1	09 18 18	CN	N	C	Elf	Acid Splash*0|Magic Missile*1	Quarterstaff|Dagger	1-3	sweet_noyce
